signal_1;signal_2
1448381777402;29.6
1448381777483;29.3
1448381777563;29.7
1448381777603;30.0
1448381777682;29.5
1448381777772;29.5
1448381777843;29.5
1448381777912;29.7
1448381777982;29.7
1448381778063;29.3
1448381778142;29.7
1448381778212;29.3
1448381778282;29.4
1448381778352;29.6
1448381778422;29.4
1448381778494;30.2
1448381778562;30.0
1448381778632;29.5
1448381778701;29.3
1448381778773;29.3
1448381778851;29.7
1448381778921;29.5
1448381779012;29.2
1448381779112;29.7
1448381779182;29.2
1448381779252;29.2
1448381779331;29.8
1448381779402;29.6
1448381779472;29.3
1448381779543;29.5
1448381779612;30.0
1448381779653;29.7
1448381779675;30.1
1448381779742;29.4
1448381779832;29.7
1448381779902;29.4
1448381779981;29.6
1448381780063;29.2
1448381780142;29.5
1448381780222;29.0
1448381780292;29.5
1448381780363;29.9
1448381780432;29.7
1448381780502;29.3
1448381780592;29.9
1448381780672;30.0
1448381780712;29.0
1448381780740;29.0
1448381780812;30.0
1448381780902;29.4
1448381780972;29.3
1448381781042;29.7
1448381781112;29.0
1448381781182;29.0
1448381781252;29.3
1448381781322;29.0
1448381781401;29.1
1448381781482;29.0
1448381781552;28.9
1448381781632;29.2
1448381781712;29.5
1448381781782;29.0
1448381781852;29.1
1448381781932;29.0
1448381782002;29.0
1448381782072;30.0
1448381782152;29.4
1448381782222;29.1
1448381782292;29.0
1448381782363;29.0
1448381782432;29.4
1448381782512;29.1
1448381782582;29.7
1448381782652;29.0
1448381782722;29.0
1448381782792;29.6
1448381782872;29.3
1448381782952;29.2
1448381783022;29.3
1448381783092;29.0
1448381783172;29.2
1448381783242;29.0
1448381783312;28.9
1448381783392;28.9
1448381783473;29.0
1448381783562;29.5
1448381783642;29.2
1448381783712;28.9
1448381783753;29.0
1448381783833;29.7
1448381783911;28.8
1448381783982;29.2
1448381784052;29.2
1448381784092;29.4
1448381784163;29.0
1448381784242;29.4
1448381784312;28.7
1448381784392;29.1
1448381784462;29.0
1448381784532;29.0
1448381784603;28.9
1448381784672;28.9
1448381784742;29.0
1448381784782;28.8
1448381784832;29.0
1448381784902;28.7
1448381784982;29.3
1448381785062;29.3
1448381785142;29.5
1448381785212;29.0
1448381785282;29.0
1448381785353;28.6
1448381785432;29.2
1448381785501;28.6
1448381785572;28.7
1448381785652;29.6
1448381785732;28.8
1448381785812;28.8
1448381785882;29.4
1448381785952;29.0
1448381786032;29.3
1448381786102;29.1
1448381786172;29.5
1448381786242;28.7
1448381786312;28.7
1448381786382;29.1
1448381786452;28.5
1448381786523;29.0
1448381786592;29.0
1448381786672;28.8
1448381786763;28.9
1448381786842;29.2
1448381786912;28.6
1448381786982;28.7
1448381787052;29.1
1448381787121;29.3
1448381787193;29.4
1448381787262;29.0
1448381787332;28.6
1448381787402;28.4
1448381787472;28.6
1448381787543;28.7
1448381787612;28.5
1448381787682;28.6
1448381787752;28.9
1448381787822;28.5
1448381787862;28.8
1448381787932;29.1
1448381788002;29.2
1448381788072;28.9
1448381788152;28.5
1448381788222;28.3
1448381788292;28.5
1448381788362;28.4
1448381788442;28.8
1448381788522;28.4
1448381788593;29.3
1448381788661;28.3
1448381788732;28.9
1448381788802;28.3
1448381788843;28.8
1448381788866;28.4
1448381788931;28.3
1448381789012;28.3
1448381789083;28.6
1448381789162;28.3
1448381789242;28.5
1448381789312;28.6
1448381789382;28.4
1448381789452;28.3
1448381789522;28.3
1448381789603;28.8
1448381789672;29.0
1448381789752;28.2
1448381789832;28.3
1448381789902;28.6
1448381789972;29.0
1448381790042;28.6
1448381790113;28.4
1448381790182;28.2
1448381790253;28.7
1448381790322;28.3
1448381790402;28.7
1448381790472;29.0
1448381790542;28.1
1448381790622;28.1
1448381790692;28.6
1448381790762;28.3
1448381790842;28.4
1448381790912;28.7
1448381790983;28.5
1448381791052;29.0
1448381791122;28.8
1448381791202;28.1
1448381791282;28.3
1448381791362;28.4
1448381791432;28.1
1448381791507;28.1
1448381791602;28.2
1448381791672;28.6
1448381791752;28.2
1448381791833;28.1
1448381791902;28.4
1448381791932;28.1
1448381792003;27.9
1448381792092;28.3
1448381792172;27.9
1448381792243;28.0
1448381792312;28.0
1448381792382;28.3
1448381792452;28.0
1448381792522;28.2
1448381792592;28.5
1448381792672;27.8
1448381792743;27.8
1448381792822;27.8
1448381792892;28.4
1448381792932;27.9
1448381793002;28.1
1448381793082;27.9
1448381793122;27.9
1448381793151;28.2
1448381793192;28.6
1448381793262;28.2
1448381793332;27.9
1448381793402;28.4
1448381793472;28.1
1448381793543;28.5
1448381793612;28.5
1448381793692;27.8
1448381793772;28.2
1448381793843;28.5
1448381793923;27.9
1448381793963;28.1
1448381794032;28.3
1448381794112;27.7
1448381794182;28.2
1448381794262;28.1
1448381794342;27.9
1448381794423;27.8
1448381794493;28.1
1448381794562;28.1
1448381794632;27.8
1448381794702;28.4
1448381794772;27.9
1448381794842;27.9
1448381794912;28.1
1448381794991;28.0
1448381795022;28.1
1448381795093;28.3
1448381795172;28.0
1448381795242;28.3
1448381795322;27.8
1448381795402;27.7
1448381795482;28.1
1448381795552;28.2
1448381795622;28.6
1448381795693;28.0
1448381795762;28.0
1448381795833;28.0
1448381795903;28.1
1448381795992;28.0
1448381796062;27.8
1448381796132;27.9
1448381796212;27.6
1448381796283;28.5
1448381796352;27.8
1448381796442;27.8
1448381796535;27.9
1448381796632;28.0
1448381796713;27.6
1448381796782;28.3
1448381796853;27.6
1448381796922;27.8
1448381796992;27.5
1448381797063;27.4
1448381797132;27.9
1448381797202;27.8
1448381797272;28.2
1448381797343;27.8
1448381797413;27.6
1448381797482;27.5
1448381797562;28.6
1448381797643;27.7
1448381797723;27.9
1448381797803;27.4
1448381797873;27.8
1448381797942;28.3
1448381798012;27.9
1448381798082;27.6
1448381798152;27.3
1448381798223;27.4
1448381798292;27.6
1448381798362;27.5
1448381798432;27.5
1448381798512;27.5
1448381798602;27.6
1448381798672;27.5
1448381798742;27.5
1448381798813;27.5
1448381798888;27.7
1448381798971;27.7
1448381799043;27.8
1448381799112;27.6
1448381799182;27.6
1448381799262;27.5
1448381799332;28.0
1448381799402;28.2
1448381799472;27.6
1448381799541;27.5
1448381799632;27.8
1448381799712;27.9
1448381799782;27.9
1448381799852;27.9
1448381799923;27.2
1448381799992;27.7
1448381800062;27.3
1448381800152;27.8
1448381800232;27.7
1448381800312;27.2
1448381800393;28.0
1448381800462;28.1
1448381800542;28.0
1448381800612;28.1
1448381800682;28.1
1448381800752;28.2
1448381800822;27.5
1448381800903;27.4
1448381800972;27.5
1448381801042;27.2
1448381801112;27.4
1448381801182;27.3
1448381801213;27.4
1448381801282;27.6
1448381801362;27.5
1448381801432;27.4
1448381801502;27.5
1448381801573;27.2
1448381801641;27.4
1448381801712;27.2
1448381801792;27.9
1448381801872;27.4
1448381801942;27.5
1448381801982;27.3
1448381802010;27.4
1448381802052;27.2
1448381802122;27.7
1448381802192;27.7
1448381802232;27.2
1448381802302;27.3
1448381802382;27.4
1448381802463;27.3
1448381802552;27.6
1448381802622;27.5
1448381802692;27.4
1448381802772;27.2
1448381802842;27.4
1448381802912;27.5
1448381802982;27.3
1448381803052;27.5
1448381803133;27.4
1448381803202;27.2
1448381803272;27.5
1448381803352;27.2
1448381803423;27.6
1448381803492;27.3
1448381803572;27.1
1448381803642;27.4
1448381803712;27.7
1448381803782;27.1
1448381803852;27.5
1448381803932;27.5
1448381804002;27.7
1448381804073;27.2
1448381804142;27.9
1448381804212;27.5
1448381804282;27.1
1448381804352;27.2
1448381804422;27.1
1448381804492;27.5
1448381804561;27.3
1448381804632;27.2
1448381804702;27.9
1448381804782;27.2
1448381804863;27.1
1448381804942;27.0
1448381805012;27.1
1448381805082;27.3
1448381805162;27.5
1448381805233;27.1
1448381805302;27.2
1448381805382;27.1
1448381805462;27.3
1448381805551;27.6
1448381805633;27.1
1448381805703;27.2
1448381805792;27.3
1448381805872;27.4
1448381805943;27.2
1448381806012;27.2
1448381806092;27.7
1448381806173;27.3
1448381806242;27.7
1448381806312;27.2
1448381806382;27.4
1448381806451;27.1
1448381806523;27.2
1448381806592;27.3
1448381806672;27.4
1448381806752;27.5
1448381806832;27.1
1448381806913;27.1
1448381806982;27.3
1448381807063;27.6
1448381807142;26.9
1448381807222;26.9
1448381807292;27.1
1448381807332;27.7
1448381807403;27.3
1448381807472;27.6
1448381807544;27.1
1448381807623;27.0
1448381807692;27.6
1448381807762;26.8
1448381807842;27.3
1448381807912;27.2
1448381807982;27.2
1448381808062;27.1
1448381808142;27.0
1448381808222;26.9
1448381808302;27.5
1448381808382;27.5
1448381808462;27.1
1448381808532;26.9
1448381808603;27.3
1448381808672;27.0
1448381808763;26.9
1448381808852;26.9
1448381808922;27.2
1448381809002;27.1
1448381809072;27.2
1448381809142;27.4
1448381809222;27.2
1448381809292;26.9
1448381809361;27.2
1448381809392;27.1
1448381809462;27.0
1448381809542;26.9
1448381809612;27.3
1448381809682;26.9
1448381809761;26.8
1448381809852;26.8
1448381809922;26.9
1448381809993;27.0
1448381810063;27.2
1448381810133;27.3
1448381810212;27.2
1448381810281;26.7
1448381810352;27.5
1448381810423;26.7
1448381810492;27.4
1448381810562;26.9
1448381810642;26.8
1448381810723;26.8
1448381810792;26.8
1448381810862;26.7
1448381810932;27.2
1448381811012;27.0
1448381811082;26.8
1448381811153;27.6
1448381811242;27.1
1448381811322;27.6
1448381811402;26.7
1448381811441;27.1
1448381811465;26.8
1448381811489;26.8
1448381811533;26.7
1448381811602;26.7
1448381811672;26.8
1448381811742;27.2
1448381811812;27.5
1448381811892;27.1
1448381811972;27.0
1448381812042;27.6
1448381812112;27.1
1448381812182;26.7
1448381812252;27.3
1448381812323;27.1
1448381812402;26.9
1448381812482;26.7
1448381812552;26.8
1448381812623;26.7
1448381812693;27.4
1448381812762;27.6
1448381812832;27.1
1448381812901;26.9
1448381812972;26.7
1448381813042;26.6
1448381813112;27.2
1448381813182;27.0
1448381813253;26.6
1448381813323;27.6
1448381813402;26.8
1448381813472;26.9
1448381813513;26.8
1448381813581;26.7
1448381813652;26.6
1448381813722;26.9
1448381813792;26.8
1448381813862;27.2
1448381813932;27.0
1448381814002;26.6
1448381814082;26.7
1448381814172;27.2
1448381814252;26.8
1448381814322;26.6
1448381814402;26.8
1448381814482;27.1
1448381814522;27.1
1448381814623;27.1
1448381814733;26.9
1448381814802;26.6
1448381814882;26.7
1448381814952;26.9
1448381815023;26.9
1448381815102;27.2
1448381815172;26.6
1448381815243;26.6
1448381815322;26.8
1448381815402;26.9
1448381815472;27.0
1448381815542;26.7
1448381815582;27.0
1448381815652;27.0
1448381815732;26.7
1448381815802;26.5
1448381815872;26.8
1448381815952;26.5
1448381816032;26.6
1448381816112;26.7
1448381816182;26.7
1448381816252;27.0
1448381816332;26.6
1448381816402;27.0
1448381816472;26.6
1448381816542;27.2
1448381816582;27.0
1448381816652;26.5
1448381816723;27.1
1448381816792;26.5
1448381816872;26.9
1448381816953;27.3
1448381817032;26.8
1448381817102;26.9
1448381817173;26.8
1448381817242;26.8
1448381817312;26.9
1448381817383;26.6
1448381817452;26.7
1448381817522;26.6
1448381817593;26.7
1448381817663;26.5
1448381817733;26.5
1448381817802;26.6
1448381817872;26.7
1448381817952;27.2
1448381818032;26.6
1448381818113;27.0
1448381818192;26.6
1448381818263;26.4
1448381818332;26.9
1448381818402;26.6
1448381818472;26.5
1448381818542;26.7
1448381818613;26.5
1448381818693;26.5
1448381818762;26.5
1448381818832;27.2
1448381818913;26.5
1448381818982;26.6
1448381819052;26.5
1448381819122;27.1
1448381819193;26.7
1448381819273;26.4
1448381819343;27.4
1448381819413;26.5
1448381819482;27.3
1448381819552;26.7
1448381819623;26.5
1448381819702;26.5
1448381819782;26.5
1448381819852;26.4
1448381819921;26.6
1448381820002;26.7
1448381820092;26.5
1448381820162;27.0
1448381820232;26.3
1448381820312;26.6
1448381820381;26.8
1448381820422;26.5
1448381820449;26.3
1448381820492;26.7
1448381820562;26.5
1448381820642;26.3
1448381820722;27.1
1448381820792;26.4
1448381820862;27.2
1448381820932;26.6
1448381821002;26.5
1448381821072;26.5
1448381821142;26.4
1448381821212;26.3
1448381821281;26.7
1448381821363;26.3
1448381821441;27.1
1448381821513;26.7
1448381821564;26.5
1448381821642;26.7
1448381821682;27.2
1448381821752;26.4
1448381821823;26.5
1448381821892;26.8
1448381821961;26.6
1448381822032;27.2
1448381822102;26.4
1448381822172;26.3
1448381822252;26.4
1448381822322;26.5
1448381822392;26.5
1448381822462;26.6
1448381822532;26.6
1448381822602;26.6
1448381822672;27.0
1448381822742;26.5
1448381822843;26.5
1448381822912;26.5
1448381822992;26.7
1448381823072;26.5
1448381823143;26.5
1448381823212;26.5
1448381823293;26.7
1448381823382;26.4
1448381823463;26.5
1448381823542;26.5
1448381823612;26.2
1448381823692;26.6
1448381823763;26.4
1448381823842;27.2
1448381823913;26.8
1448381823981;26.9
1448381824022;26.3
1448381824050;26.3
1448381824092;26.6
1448381824162;26.4
1448381824232;26.2
1448381824302;26.7
1448381824382;26.4
1448381824472;26.5
1448381824552;26.3
1448381824622;26.2
1448381824702;26.5
1448381824772;26.8
1448381824843;27.1
1448381824913;26.1
1448381824992;26.7
1448381825063;26.2
1448381825132;27.0
1448381825202;26.6
1448381825272;26.3
1448381825362;26.2
1448381825441;26.3
1448381825522;26.2
1448381825602;26.6
1448381825672;26.3
1448381825742;26.5
1448381825782;26.2
1448381825852;26.3
1448381825942;26.9
1448381826022;26.5
1448381826102;26.4
1448381826182;26.3
1448381826252;26.2
1448381826322;26.5
1448381826392;26.4
1448381826462;26.1
1448381826543;26.3
1448381826633;26.4
1448381826722;26.5
1448381826802;26.5
1448381826872;26.3
1448381826961;26.4
1448381827042;26.2
1448381827123;26.2
1448381827203;26.4
1448381827273;26.8
1448381827352;26.2
1448381827422;26.3
1448381827492;26.2
1448381827562;26.7
1448381827632;26.5
1448381827702;26.7
1448381827772;26.5
1448381827812;26.7
1448381827837;26.6
1448381827902;26.4
1448381827992;26.5
1448381828062;26.1
1448381828132;26.6
1448381828202;26.5
1448381828272;26.3
1448381828341;26.2
1448381828413;25.9
1448381828482;26.7
1448381828552;26.0
1448381828632;26.0
1448381828712;26.4
1448381828782;26.5
1448381828853;26.8
1448381828922;26.4
1448381828972;26.4
1448381829053;26.2
1448381829152;26.1
1448381829222;26.5
1448381829292;26.4
1448381829363;26.0
1448381829432;26.4
1448381829512;26.6
1448381829591;26.5
1448381829672;26.1
1448381829752;26.5
1448381829822;26.2
1448381829862;26.3
1448381829887;26.8
1448381829952;26.5
1448381830032;26.3
1448381830102;25.9
1448381830173;26.1
1448381830241;26.3
1448381830313;26.0
1448381830382;26.3
1448381830453;26.2
1448381830522;26.1
1448381830594;25.9
1448381830662;25.9
1448381830733;26.1
1448381830802;26.9
1448381830872;26.5
1448381830902;26.2
1448381830931;25.9
1448381831002;26.1
1448381831093;26.0
1448381831162;26.1
1448381831232;26.4
1448381831302;26.0
1448381831372;26.4
1448381831442;26.9
1448381831511;26.0
1448381831582;25.9
1448381831662;26.2
1448381831742;26.4
1448381831812;25.9
1448381831882;26.8
1448381831953;26.5
1448381832022;26.1
1448381832091;26.2
1448381832181;26.0
1448381832273;26.0
1448381832342;26.7
1448381832412;26.5
1448381832493;26.0
1448381832562;26.5
1448381832642;26.7
1448381832722;26.0
1448381832792;26.4
1448381832862;25.9
1448381832933;26.5
1448381833002;25.9
1448381833092;26.3
1448381833173;26.3
1448381833252;26.3
1448381833322;25.8
1448381833402;26.6
1448381833482;25.9
1448381833553;26.3
1448381833632;25.7
1448381833712;26.1
1448381833782;26.7
1448381833852;26.1
1448381833922;26.3
1448381833992;25.8
1448381834062;26.3
1448381834132;26.0
1448381834202;25.9
1448381834273;26.3
1448381834342;26.5
1448381834371;26.5
1448381834395;26.5
1448381834461;25.8
1448381834542;25.9
1448381834612;26.4
1448381834682;26.2
1448381834752;26.9
1448381834822;27.0
1448381834892;26.6
1448381834962;26.5
1448381835002;26.4
1448381835027;27.0
1448381835092;26.8
1448381835183;27.2
1448381835262;26.7
1448381835333;27.1
1448381835402;27.0
1448381835482;27.2
1448381835562;27.1
1448381835632;27.2
1448381835722;27.5
1448381835821;27.1
1448381835892;27.3
1448381835963;27.1
1448381836032;28.0
1448381836102;27.3
1448381836172;27.2
1448381836242;27.2
1448381836322;28.1
1448381836392;27.9
1448381836462;28.1
1448381836531;27.7
1448381836602;27.3
1448381836682;27.9
1448381836763;28.1
1448381836832;28.0
1448381836902;28.0
1448381836982;27.6
1448381837063;28.2
1448381837141;27.9
1448381837212;28.5
1448381837282;28.0
1448381837352;27.9
1448381837421;28.0
1448381837492;28.2
1448381837563;28.9
1448381837632;28.8
1448381837702;28.4
1448381837782;28.0
1448381837862;28.8
1448381837932;28.1
1448381838002;28.7
1448381838072;28.1
1448381838142;28.4
1448381838212;28.1
1448381838282;28.4
1448381838352;28.3
1448381838422;29.0
1448381838492;28.3
1448381838562;28.7
1448381838642;28.5
1448381838712;28.4
1448381838752;28.8
1448381838782;29.2
1448381838809;28.9
1448381838852;28.4
1448381838922;28.5
1448381839002;28.5
1448381839073;28.9
1448381839142;29.3
1448381839212;28.6
1448381839292;28.8
1448381839372;28.7
1448381839442;29.2
1448381839531;29.3
1448381839611;28.8
1448381839682;29.0
1448381839763;28.8
1448381839842;28.9
1448381839922;29.6
1448381839991;29.3
1448381840062;29.7
1448381840092;29.0
1448381840162;29.2
1448381840253;28.9
1448381840332;29.2
1448381840402;29.8
1448381840472;29.9
1448381840552;29.9
1448381840632;29.4
1448381840712;29.2
1448381840801;29.2
1448381840882;30.0
1448381840952;29.7
1448381841022;30.1
1448381841092;29.4
1448381841122;29.8
1448381841192;30.1
1448381841282;30.2
1448381841352;30.2
1448381841423;30.0
1448381841492;30.0
1448381841572;29.6
1448381841652;30.3
1448381841721;30.3
1448381841792;29.6
1448381841863;30.2
1448381841942;30.1
1448381842012;30.0
1448381842052;29.8
1448381842082;29.8
1448381842122;30.0
1448381842147;30.4
1448381842212;30.0
1448381842292;30.2
1448381842362;30.1
1448381842443;29.8
1448381842513;30.0
1448381842582;30.4
1448381842662;30.1
1448381842732;30.2
1448381842801;30.1
1448381842872;30.0
1448381842942;30.2
1448381843022;30.3
1448381843103;30.8
1448381843183;30.4
1448381843252;30.7
1448381843322;30.8
1448381843392;30.4
1448381843462;30.3
1448381843532;30.6
1448381843603;30.5
1448381843682;30.3
1448381843752;30.3
1448381843822;31.2
1448381843892;30.7
1448381843972;30.7
1448381844042;30.6
1448381844082;31.0
1448381844112;30.6
1448381844139;30.4
1448381844182;30.4
1448381844209;30.9
1448381844282;31.2
1448381844373;30.6
1448381844442;30.3
1448381844512;30.9
1448381844582;31.1
1448381844662;31.0
1448381844732;30.5
1448381844812;30.7
1448381844892;30.6
1448381844962;30.9
1448381845042;31.3
1448381845122;30.8
1448381845202;31.1
1448381845242;31.6
1448381845313;31.0
1448381845393;31.4
1448381845462;31.2
1448381845542;30.9
1448381845612;31.2
1448381845692;31.4
1448381845762;31.2
1448381845832;31.0
1448381845902;31.2
1448381845972;30.8
1448381846052;31.5
1448381846123;31.1
1448381846201;31.2
1448381846282;31.1
1448381846352;31.2
1448381846422;31.5
1448381846492;31.4
